,ensemble_size,random,covariance,bandwidth,sampling,RMSE
2160,17,16,1.0,0.6666666666666666,normalizing_flow,0.8612366730253483
2161,17,17,1.0,0.6666666666666666,normalizing_flow,0.8476771246010256
2162,17,18,1.0,0.6666666666666666,normalizing_flow,0.8667395537104468
2163,17,19,1.0,0.6666666666666666,normalizing_flow,0.8973293465370673
2164,17,20,1.0,0.6666666666666666,normalizing_flow,0.8728597236999702
2165,17,21,1.0,0.6666666666666666,normalizing_flow,0.824865191661368
2166,17,22,1.0,0.6666666666666666,normalizing_flow,0.8644389447699296
2167,17,23,1.0,0.6666666666666666,normalizing_flow,0.8389116664277233
2168,17,24,1.0,0.6666666666666666,normalizing_flow,0.8378769103233045
2169,17,25,1.0,0.6666666666666666,normalizing_flow,0.886776892292496
2170,17,26,1.0,0.6666666666666666,normalizing_flow,0.8805781881448399
2171,17,27,1.0,0.6666666666666666,normalizing_flow,0.883480885478595
2172,17,28,1.0,0.6666666666666666,normalizing_flow,0.8833124199001966
2173,17,29,1.0,0.6666666666666666,normalizing_flow,0.8731574794847952
2174,17,30,1.0,0.6666666666666666,normalizing_flow,0.853701115794769
2175,17,31,1.0,0.6666666666666666,normalizing_flow,0.8754950467251204
2176,17,0,1.0,1.0,normalizing_flow,0.8767854888570349
2177,17,1,1.0,1.0,normalizing_flow,0.8949451942082058
2178,17,2,1.0,1.0,normalizing_flow,0.8514898752885597
2179,17,3,1.0,1.0,normalizing_flow,0.8829699892979039
2180,17,4,1.0,1.0,normalizing_flow,0.8731797732681186
2181,17,5,1.0,1.0,normalizing_flow,0.8836893619158915
2182,17,6,1.0,1.0,normalizing_flow,0.868561164949112
2183,17,7,1.0,1.0,normalizing_flow,0.869244018958734
2184,17,8,1.0,1.0,normalizing_flow,0.8680717808805037
2185,17,9,1.0,1.0,normalizing_flow,0.8520206475407903
2186,17,10,1.0,1.0,normalizing_flow,0.8840121425831368
2187,17,11,1.0,1.0,normalizing_flow,0.8696763553095502
2188,17,12,1.0,1.0,normalizing_flow,0.86871290227648
2189,17,13,1.0,1.0,normalizing_flow,0.8461625839039789
2190,17,14,1.0,1.0,normalizing_flow,0.8478386800308884
2191,17,15,1.0,1.0,normalizing_flow,0.8626632943899863
2192,17,16,1.0,1.0,normalizing_flow,0.8550383919502103
2193,17,17,1.0,1.0,normalizing_flow,0.8912328083489107
2194,17,18,1.0,1.0,normalizing_flow,0.8727576353080219
2195,17,19,1.0,1.0,normalizing_flow,0.8662122036614491
2196,17,20,1.0,1.0,normalizing_flow,0.8704656376862495
2197,17,21,1.0,1.0,normalizing_flow,0.8644569618678904
2198,17,22,1.0,1.0,normalizing_flow,0.8416204585796637
2199,17,23,1.0,1.0,normalizing_flow,0.893100544846671
2200,17,24,1.0,1.0,normalizing_flow,0.8448987359786353
2201,17,25,1.0,1.0,normalizing_flow,0.8768605445330502
2202,17,26,1.0,1.0,normalizing_flow,0.8652352245490049
2203,17,27,1.0,1.0,normalizing_flow,0.8647926655295195
2204,17,28,1.0,1.0,normalizing_flow,0.8976311824686212
2205,17,29,1.0,1.0,normalizing_flow,0.8626619427482809
2206,17,30,1.0,1.0,normalizing_flow,0.848903978533206
2207,17,31,1.0,1.0,normalizing_flow,0.8740695853032275
2208,17,0,4.0,0.3333333333333333,normalizing_flow,0.8462381700252619
2209,17,1,4.0,0.3333333333333333,normalizing_flow,0.8890161848052879
2210,17,2,4.0,0.3333333333333333,normalizing_flow,0.8568811501320328
2211,17,3,4.0,0.3333333333333333,normalizing_flow,0.8378883350053719
2212,17,4,4.0,0.3333333333333333,normalizing_flow,0.8689311921316222
2213,17,5,4.0,0.3333333333333333,normalizing_flow,0.8604575553001862
2214,17,6,4.0,0.3333333333333333,normalizing_flow,0.8560835793309081
2215,17,7,4.0,0.3333333333333333,normalizing_flow,0.8490163398906088
2216,17,8,4.0,0.3333333333333333,normalizing_flow,0.8042686142914685
2217,17,9,4.0,0.3333333333333333,normalizing_flow,0.8784779801859463
2218,17,10,4.0,0.3333333333333333,normalizing_flow,0.8837852508284081
2219,17,11,4.0,0.3333333333333333,normalizing_flow,0.8733248807982628
2220,17,12,4.0,0.3333333333333333,normalizing_flow,0.8500084449001459
2221,17,13,4.0,0.3333333333333333,normalizing_flow,0.8710263195088694
2222,17,14,4.0,0.3333333333333333,normalizing_flow,0.8709884716857882
2223,17,15,4.0,0.3333333333333333,normalizing_flow,0.8891620896632177
2224,17,16,4.0,0.3333333333333333,normalizing_flow,0.823107004110157
2225,17,17,4.0,0.3333333333333333,normalizing_flow,0.8884601109342246
2226,17,18,4.0,0.3333333333333333,normalizing_flow,0.8368524071307852
2227,17,19,4.0,0.3333333333333333,normalizing_flow,0.8544506415516477
2228,17,20,4.0,0.3333333333333333,normalizing_flow,0.8459809166031103
2229,17,21,4.0,0.3333333333333333,normalizing_flow,0.887450816791298
2230,17,22,4.0,0.3333333333333333,normalizing_flow,0.8615658237657094
2231,17,23,4.0,0.3333333333333333,normalizing_flow,0.9014972894407184
2232,17,24,4.0,0.3333333333333333,normalizing_flow,0.8703546973051749
2233,17,25,4.0,0.3333333333333333,normalizing_flow,0.8406992415059172
2234,17,26,4.0,0.3333333333333333,normalizing_flow,0.8423259312645154
2235,17,27,4.0,0.3333333333333333,normalizing_flow,0.8636044829761302
2236,17,28,4.0,0.3333333333333333,normalizing_flow,0.8625886752106083
2237,17,29,4.0,0.3333333333333333,normalizing_flow,0.8752430729540303
2238,17,30,4.0,0.3333333333333333,normalizing_flow,0.8907750265556312
2239,17,31,4.0,0.3333333333333333,normalizing_flow,0.843938743677764
2240,17,0,4.0,0.6666666666666666,normalizing_flow,0.873295640304101
2241,17,1,4.0,0.6666666666666666,normalizing_flow,0.8435735659572788
2242,17,2,4.0,0.6666666666666666,normalizing_flow,0.8957804076434058
2243,17,3,4.0,0.6666666666666666,normalizing_flow,0.868337415822895
2244,17,4,4.0,0.6666666666666666,normalizing_flow,0.8856193922829837
2245,17,5,4.0,0.6666666666666666,normalizing_flow,0.865252425117325
2246,17,6,4.0,0.6666666666666666,normalizing_flow,0.8504843211065842
2247,17,7,4.0,0.6666666666666666,normalizing_flow,0.8626781925047126
2248,17,8,4.0,0.6666666666666666,normalizing_flow,0.8600414605948346
2249,17,9,4.0,0.6666666666666666,normalizing_flow,0.8905267928742526
2250,17,10,4.0,0.6666666666666666,normalizing_flow,0.8991911033032998
2251,17,11,4.0,0.6666666666666666,normalizing_flow,0.8407474403838036
2252,17,12,4.0,0.6666666666666666,normalizing_flow,0.8795650126699834
2253,17,13,4.0,0.6666666666666666,normalizing_flow,0.8710555265318659
2254,17,14,4.0,0.6666666666666666,normalizing_flow,0.8563945189772686
2255,17,15,4.0,0.6666666666666666,normalizing_flow,0.8930915584803262
2256,17,16,4.0,0.6666666666666666,normalizing_flow,0.8692965346849648
2257,17,17,4.0,0.6666666666666666,normalizing_flow,0.8789307580597935
2258,17,18,4.0,0.6666666666666666,normalizing_flow,0.8778781256640978
2259,17,19,4.0,0.6666666666666666,normalizing_flow,0.8713763186093006
2260,17,20,4.0,0.6666666666666666,normalizing_flow,0.8531926102480012
2261,17,21,4.0,0.6666666666666666,normalizing_flow,0.8685851561238921
2262,17,22,4.0,0.6666666666666666,normalizing_flow,0.8670693390915942
2263,17,23,4.0,0.6666666666666666,normalizing_flow,0.8547203050886217
2264,17,24,4.0,0.6666666666666666,normalizing_flow,0.8877463768817777
2265,17,25,4.0,0.6666666666666666,normalizing_flow,0.8779529403241472
2266,17,26,4.0,0.6666666666666666,normalizing_flow,0.8666618041359188
2267,17,27,4.0,0.6666666666666666,normalizing_flow,0.8600154343288423
2268,17,28,4.0,0.6666666666666666,normalizing_flow,0.8628407248573674
2269,17,29,4.0,0.6666666666666666,normalizing_flow,0.8961107587481488
2270,17,30,4.0,0.6666666666666666,normalizing_flow,0.8546715170607619
2271,17,31,4.0,0.6666666666666666,normalizing_flow,0.8552289043208023
2272,17,0,4.0,1.0,normalizing_flow,0.871115989280909
2273,17,1,4.0,1.0,normalizing_flow,0.912873654235824
2274,17,2,4.0,1.0,normalizing_flow,0.867081400894048
2275,17,3,4.0,1.0,normalizing_flow,0.8480306607275916
2276,17,4,4.0,1.0,normalizing_flow,0.8599545322691672
2277,17,5,4.0,1.0,normalizing_flow,0.8643216743426997
2278,17,6,4.0,1.0,normalizing_flow,0.8697325999333959
2279,17,7,4.0,1.0,normalizing_flow,0.8339648370445173
2280,17,8,4.0,1.0,normalizing_flow,0.8747524850694264
2281,17,9,4.0,1.0,normalizing_flow,0.8975800687757345
2282,17,10,4.0,1.0,normalizing_flow,0.8705664001367662
2283,17,11,4.0,1.0,normalizing_flow,0.8442669976637192
2284,17,12,4.0,1.0,normalizing_flow,0.8795929183860733
2285,17,13,4.0,1.0,normalizing_flow,0.880177420439751
2286,17,14,4.0,1.0,normalizing_flow,0.8838024266123042
2287,17,15,4.0,1.0,normalizing_flow,0.8640586793733193
2288,17,16,4.0,1.0,normalizing_flow,0.8725666442385478
2289,17,17,4.0,1.0,normalizing_flow,0.8457499951849258
2290,17,18,4.0,1.0,normalizing_flow,0.8611156070561832
2291,17,19,4.0,1.0,normalizing_flow,0.8617382436863884
2292,17,20,4.0,1.0,normalizing_flow,0.8702353367651825
2293,17,21,4.0,1.0,normalizing_flow,0.8603538780766277
2294,17,22,4.0,1.0,normalizing_flow,0.8611028112460827
2295,17,23,4.0,1.0,normalizing_flow,0.8834939227398799
2296,17,24,4.0,1.0,normalizing_flow,0.8770699640917156
2297,17,25,4.0,1.0,normalizing_flow,0.8389406174124595
2298,17,26,4.0,1.0,normalizing_flow,0.877007085992988
2299,17,27,4.0,1.0,normalizing_flow,0.8803085822964136
2300,17,28,4.0,1.0,normalizing_flow,0.866252091813004
2301,17,29,4.0,1.0,normalizing_flow,0.8678529550943402
2302,17,30,4.0,1.0,normalizing_flow,0.8562981384043756
2303,17,31,4.0,1.0,normalizing_flow,0.8706298158173459
2304,19,0,0.25,0.3333333333333333,normalizing_flow,0.8722566428573565
2305,19,1,0.25,0.3333333333333333,normalizing_flow,0.870552418841443
2306,19,2,0.25,0.3333333333333333,normalizing_flow,0.8676918598273173
2307,19,3,0.25,0.3333333333333333,normalizing_flow,0.8868504061021208
2308,19,4,0.25,0.3333333333333333,normalizing_flow,0.8766780849225653
2309,19,5,0.25,0.3333333333333333,normalizing_flow,0.8536600889081134
2310,19,6,0.25,0.3333333333333333,normalizing_flow,0.864843223344631
2311,19,7,0.25,0.3333333333333333,normalizing_flow,0.8624009265484274
2312,19,8,0.25,0.3333333333333333,normalizing_flow,0.878943293871314
2313,19,9,0.25,0.3333333333333333,normalizing_flow,0.8451715092262431
2314,19,10,0.25,0.3333333333333333,normalizing_flow,0.8778486111085474
2315,19,11,0.25,0.3333333333333333,normalizing_flow,0.8592636146896677
2316,19,12,0.25,0.3333333333333333,normalizing_flow,0.8513776161456469
2317,19,13,0.25,0.3333333333333333,normalizing_flow,0.8576110962515356
2318,19,14,0.25,0.3333333333333333,normalizing_flow,0.8707179687428508
2319,19,15,0.25,0.3333333333333333,normalizing_flow,0.8840120746341316
2320,19,16,0.25,0.3333333333333333,normalizing_flow,0.8455114209986777
2321,19,17,0.25,0.3333333333333333,normalizing_flow,0.8422268836443467
2322,19,18,0.25,0.3333333333333333,normalizing_flow,0.8424787432823017
2323,19,19,0.25,0.3333333333333333,normalizing_flow,0.8319641563527613
2324,19,20,0.25,0.3333333333333333,normalizing_flow,0.8764417977863851
2325,19,21,0.25,0.3333333333333333,normalizing_flow,0.8560766488661837
2326,19,22,0.25,0.3333333333333333,normalizing_flow,0.835081342529163
2327,19,23,0.25,0.3333333333333333,normalizing_flow,0.864401526681439
2328,19,24,0.25,0.3333333333333333,normalizing_flow,0.844254805924637
2329,19,25,0.25,0.3333333333333333,normalizing_flow,0.8877189996517516
2330,19,26,0.25,0.3333333333333333,normalizing_flow,0.8597654510511091
2331,19,27,0.25,0.3333333333333333,normalizing_flow,0.8860281244062407
2332,19,28,0.25,0.3333333333333333,normalizing_flow,0.884846244655357
2333,19,29,0.25,0.3333333333333333,normalizing_flow,0.8492680816242658
2334,19,30,0.25,0.3333333333333333,normalizing_flow,0.8553770448003606
2335,19,31,0.25,0.3333333333333333,normalizing_flow,0.8555092461552742
2336,19,0,0.25,0.6666666666666666,normalizing_flow,0.904416890441663
2337,19,1,0.25,0.6666666666666666,normalizing_flow,0.8566294691661571
2338,19,2,0.25,0.6666666666666666,normalizing_flow,0.8871173422619529
2339,19,3,0.25,0.6666666666666666,normalizing_flow,0.8707446155715868
2340,19,4,0.25,0.6666666666666666,normalizing_flow,0.8586268149270664
2341,19,5,0.25,0.6666666666666666,normalizing_flow,0.8579688001377866
2342,19,6,0.25,0.6666666666666666,normalizing_flow,0.8839669156773304
2343,19,7,0.25,0.6666666666666666,normalizing_flow,0.8827359670034676
2344,19,8,0.25,0.6666666666666666,normalizing_flow,0.846216403152048
2345,19,9,0.25,0.6666666666666666,normalizing_flow,0.8761623487494693
2346,19,10,0.25,0.6666666666666666,normalizing_flow,0.854336344087513
2347,19,11,0.25,0.6666666666666666,normalizing_flow,0.8567159217100442
2348,19,12,0.25,0.6666666666666666,normalizing_flow,0.8421534195295602
2349,19,13,0.25,0.6666666666666666,normalizing_flow,0.8568332441964389
2350,19,14,0.25,0.6666666666666666,normalizing_flow,0.8521750553541828
2351,19,15,0.25,0.6666666666666666,normalizing_flow,0.85501429063325
2352,19,16,0.25,0.6666666666666666,normalizing_flow,0.8538404838162149
2353,19,17,0.25,0.6666666666666666,normalizing_flow,0.8817884809750263
2354,19,18,0.25,0.6666666666666666,normalizing_flow,0.8771565224224726
2355,19,19,0.25,0.6666666666666666,normalizing_flow,0.8517451661215896
2356,19,20,0.25,0.6666666666666666,normalizing_flow,0.834328582995365
2357,19,21,0.25,0.6666666666666666,normalizing_flow,0.8823387427912145
2358,19,22,0.25,0.6666666666666666,normalizing_flow,0.8720501512917421
2359,19,23,0.25,0.6666666666666666,normalizing_flow,0.8395132154969929
2360,19,24,0.25,0.6666666666666666,normalizing_flow,0.8613166066714025
2361,19,25,0.25,0.6666666666666666,normalizing_flow,0.8480305369456077
2362,19,26,0.25,0.6666666666666666,normalizing_flow,0.8322707883093057
2363,19,27,0.25,0.6666666666666666,normalizing_flow,0.870880878343033
2364,19,28,0.25,0.6666666666666666,normalizing_flow,0.8475893522893958
2365,19,29,0.25,0.6666666666666666,normalizing_flow,0.8624987403400592
2366,19,30,0.25,0.6666666666666666,normalizing_flow,0.889183701553163
2367,19,31,0.25,0.6666666666666666,normalizing_flow,0.8599252931169222
2368,19,0,0.25,1.0,normalizing_flow,0.8656600247911147
2369,19,1,0.25,1.0,normalizing_flow,0.8573177974293774
2370,19,2,0.25,1.0,normalizing_flow,0.8771237720089653
2371,19,3,0.25,1.0,normalizing_flow,0.876618374239429
2372,19,4,0.25,1.0,normalizing_flow,0.848961737602128
2373,19,5,0.25,1.0,normalizing_flow,0.837477995685545
2374,19,6,0.25,1.0,normalizing_flow,0.8510941705449192
2375,19,7,0.25,1.0,normalizing_flow,0.8240753775725477
2376,19,8,0.25,1.0,normalizing_flow,0.8453106052883677
2377,19,9,0.25,1.0,normalizing_flow,0.8792535753118824
2378,19,10,0.25,1.0,normalizing_flow,0.8602900440449829
2379,19,11,0.25,1.0,normalizing_flow,0.8738488703105848
2380,19,12,0.25,1.0,normalizing_flow,0.8727808496398243
2381,19,13,0.25,1.0,normalizing_flow,0.8292797253595209
2382,19,14,0.25,1.0,normalizing_flow,0.8995530116601279
2383,19,15,0.25,1.0,normalizing_flow,0.8499502182027685
2384,19,16,0.25,1.0,normalizing_flow,0.8417429167629737
2385,19,17,0.25,1.0,normalizing_flow,0.878786445979935
2386,19,18,0.25,1.0,normalizing_flow,0.8708026899092507
2387,19,19,0.25,1.0,normalizing_flow,0.8600957329559269
2388,19,20,0.25,1.0,normalizing_flow,0.8437285494216514
2389,19,21,0.25,1.0,normalizing_flow,0.8320140610557407
2390,19,22,0.25,1.0,normalizing_flow,0.8663133947707404
2391,19,23,0.25,1.0,normalizing_flow,0.8664379766054555
2392,19,24,0.25,1.0,normalizing_flow,0.8580639462723834
2393,19,25,0.25,1.0,normalizing_flow,0.8518830022177739
2394,19,26,0.25,1.0,normalizing_flow,0.8777584284046663
2395,19,27,0.25,1.0,normalizing_flow,0.8784664213006771
2396,19,28,0.25,1.0,normalizing_flow,0.8734797570674802
2397,19,29,0.25,1.0,normalizing_flow,0.8725135215077817
2398,19,30,0.25,1.0,normalizing_flow,0.8559480679231298
2399,19,31,0.25,1.0,normalizing_flow,0.8460175905739424
2400,19,0,1.0,0.3333333333333333,normalizing_flow,0.8518761900804086
2401,19,1,1.0,0.3333333333333333,normalizing_flow,0.8492276036935077
2402,19,2,1.0,0.3333333333333333,normalizing_flow,0.8672366502529228
2403,19,3,1.0,0.3333333333333333,normalizing_flow,0.865331183466056
2404,19,4,1.0,0.3333333333333333,normalizing_flow,0.8670169845283172
2405,19,5,1.0,0.3333333333333333,normalizing_flow,0.8787086314802647
2406,19,6,1.0,0.3333333333333333,normalizing_flow,0.8699884268148455
2407,19,7,1.0,0.3333333333333333,normalizing_flow,0.8598095073488995
2408,19,8,1.0,0.3333333333333333,normalizing_flow,0.8609254517474395
2409,19,9,1.0,0.3333333333333333,normalizing_flow,0.8816219396458749
2410,19,10,1.0,0.3333333333333333,normalizing_flow,0.8982042220832257
2411,19,11,1.0,0.3333333333333333,normalizing_flow,0.8477397319803129
2412,19,12,1.0,0.3333333333333333,normalizing_flow,0.8563064441445858
2413,19,13,1.0,0.3333333333333333,normalizing_flow,0.8877645127158231
2414,19,14,1.0,0.3333333333333333,normalizing_flow,0.8764370763458885
2415,19,15,1.0,0.3333333333333333,normalizing_flow,0.8574194949583452
2416,19,16,1.0,0.3333333333333333,normalizing_flow,0.8628028911583745
2417,19,17,1.0,0.3333333333333333,normalizing_flow,0.8718084026531387
2418,19,18,1.0,0.3333333333333333,normalizing_flow,0.8527626040889087
2419,19,19,1.0,0.3333333333333333,normalizing_flow,0.878995494707376
2420,19,20,1.0,0.3333333333333333,normalizing_flow,0.8593097213615233
2421,19,21,1.0,0.3333333333333333,normalizing_flow,0.8787821954970472
2422,19,22,1.0,0.3333333333333333,normalizing_flow,0.866465906254232
2423,19,23,1.0,0.3333333333333333,normalizing_flow,0.8482345990582157
2424,19,24,1.0,0.3333333333333333,normalizing_flow,0.8797192052857903
2425,19,25,1.0,0.3333333333333333,normalizing_flow,0.8464305384307799
2426,19,26,1.0,0.3333333333333333,normalizing_flow,0.8711875138302223
2427,19,27,1.0,0.3333333333333333,normalizing_flow,0.8816918385133379
2428,19,28,1.0,0.3333333333333333,normalizing_flow,0.8805341190995322
2429,19,29,1.0,0.3333333333333333,normalizing_flow,0.8788008960933519
2430,19,30,1.0,0.3333333333333333,normalizing_flow,0.8667464243332306
2431,19,31,1.0,0.3333333333333333,normalizing_flow,0.8679964401170059
2432,19,0,1.0,0.6666666666666666,normalizing_flow,0.853425293475653
2433,19,1,1.0,0.6666666666666666,normalizing_flow,0.8530981923714347
2434,19,2,1.0,0.6666666666666666,normalizing_flow,0.8522773800903091
2435,19,3,1.0,0.6666666666666666,normalizing_flow,0.8692543165127555
2436,19,4,1.0,0.6666666666666666,normalizing_flow,0.8362382002116513
2437,19,5,1.0,0.6666666666666666,normalizing_flow,0.8557617205065178
2438,19,6,1.0,0.6666666666666666,normalizing_flow,0.8514675871945281
2439,19,7,1.0,0.6666666666666666,normalizing_flow,0.8797434633694088
2440,19,8,1.0,0.6666666666666666,normalizing_flow,0.8352822183688584
2441,19,9,1.0,0.6666666666666666,normalizing_flow,0.909521934936528
2442,19,10,1.0,0.6666666666666666,normalizing_flow,0.8658413248064797
2443,19,11,1.0,0.6666666666666666,normalizing_flow,0.8860912658382918
2444,19,12,1.0,0.6666666666666666,normalizing_flow,0.870123917194946
2445,19,13,1.0,0.6666666666666666,normalizing_flow,0.863964611246346
2446,19,14,1.0,0.6666666666666666,normalizing_flow,0.8938004617353655
2447,19,15,1.0,0.6666666666666666,normalizing_flow,0.8973039029631659
2448,19,16,1.0,0.6666666666666666,normalizing_flow,0.8488252108459828
2449,19,17,1.0,0.6666666666666666,normalizing_flow,0.8915196785732911
2450,19,18,1.0,0.6666666666666666,normalizing_flow,0.866425516973506
2451,19,19,1.0,0.6666666666666666,normalizing_flow,0.854856349563754
2452,19,20,1.0,0.6666666666666666,normalizing_flow,0.8863409807559014
2453,19,21,1.0,0.6666666666666666,normalizing_flow,0.8590935755350265
2454,19,22,1.0,0.6666666666666666,normalizing_flow,0.8575835985905969
2455,19,23,1.0,0.6666666666666666,normalizing_flow,0.8732885893613795
2456,19,24,1.0,0.6666666666666666,normalizing_flow,0.8764881029216994
2457,19,25,1.0,0.6666666666666666,normalizing_flow,0.8485838231970234
2458,19,26,1.0,0.6666666666666666,normalizing_flow,0.845627709653054
2459,19,27,1.0,0.6666666666666666,normalizing_flow,0.8492880872291392
2460,19,28,1.0,0.6666666666666666,normalizing_flow,0.892702932843979
2461,19,29,1.0,0.6666666666666666,normalizing_flow,0.8658561535557888
2462,19,30,1.0,0.6666666666666666,normalizing_flow,0.9044518271909144
2463,19,31,1.0,0.6666666666666666,normalizing_flow,0.8442276572005601
2464,19,0,1.0,1.0,normalizing_flow,0.8826163064809502
2465,19,1,1.0,1.0,normalizing_flow,0.870855290604686
2466,19,2,1.0,1.0,normalizing_flow,0.8520537930770744
2467,19,3,1.0,1.0,normalizing_flow,0.8623061972868483
2468,19,4,1.0,1.0,normalizing_flow,0.8665416922016859
2469,19,5,1.0,1.0,normalizing_flow,0.8367536453763353
2470,19,6,1.0,1.0,normalizing_flow,0.8789094948041394
2471,19,7,1.0,1.0,normalizing_flow,0.8498352576089716
2472,19,8,1.0,1.0,normalizing_flow,0.8786384423184522
2473,19,9,1.0,1.0,normalizing_flow,0.8689470871653404
2474,19,10,1.0,1.0,normalizing_flow,0.9019222916260529
2475,19,11,1.0,1.0,normalizing_flow,0.872668543176927
2476,19,12,1.0,1.0,normalizing_flow,0.8388279862079675
2477,19,13,1.0,1.0,normalizing_flow,0.8632631200971398
2478,19,14,1.0,1.0,normalizing_flow,0.8298795038727798
2479,19,15,1.0,1.0,normalizing_flow,0.8569278815263893
2480,19,16,1.0,1.0,normalizing_flow,0.8829707487194435
2481,19,17,1.0,1.0,normalizing_flow,0.8555400593169962
2482,19,18,1.0,1.0,normalizing_flow,0.854760171062573
2483,19,19,1.0,1.0,normalizing_flow,0.8490273808542881
2484,19,20,1.0,1.0,normalizing_flow,0.8496207576863043
2485,19,21,1.0,1.0,normalizing_flow,0.8657513553581517
2486,19,22,1.0,1.0,normalizing_flow,0.8741776294607738
2487,19,23,1.0,1.0,normalizing_flow,0.8888793401641661
2488,19,24,1.0,1.0,normalizing_flow,0.8807058858281728
2489,19,25,1.0,1.0,normalizing_flow,0.8459682074551133
2490,19,26,1.0,1.0,normalizing_flow,0.847003295921902
2491,19,27,1.0,1.0,normalizing_flow,0.8719940224222517
2492,19,28,1.0,1.0,normalizing_flow,0.8509583468529477
2493,19,29,1.0,1.0,normalizing_flow,0.8889274066822705
2494,19,30,1.0,1.0,normalizing_flow,0.8756163329738874
2495,19,31,1.0,1.0,normalizing_flow,0.8735808638594081
2496,19,0,4.0,0.3333333333333333,normalizing_flow,0.8673424087742092
2497,19,1,4.0,0.3333333333333333,normalizing_flow,0.8808797372770033
2498,19,2,4.0,0.3333333333333333,normalizing_flow,0.8552738420304676
2499,19,3,4.0,0.3333333333333333,normalizing_flow,0.8808687848468826
2500,19,4,4.0,0.3333333333333333,normalizing_flow,0.8685867835238057
2501,19,5,4.0,0.3333333333333333,normalizing_flow,0.8461465251262417
2502,19,6,4.0,0.3333333333333333,normalizing_flow,0.841118052291257
2503,19,7,4.0,0.3333333333333333,normalizing_flow,0.8774694739950871
2504,19,8,4.0,0.3333333333333333,normalizing_flow,0.8839579498093256
2505,19,9,4.0,0.3333333333333333,normalizing_flow,0.8742104732760398
2506,19,10,4.0,0.3333333333333333,normalizing_flow,0.8780236173164472
2507,19,11,4.0,0.3333333333333333,normalizing_flow,0.880988605653234
2508,19,12,4.0,0.3333333333333333,normalizing_flow,0.8574932098565791
2509,19,13,4.0,0.3333333333333333,normalizing_flow,0.8785603003720215
2510,19,14,4.0,0.3333333333333333,normalizing_flow,0.8643772411803945
2511,19,15,4.0,0.3333333333333333,normalizing_flow,0.8456159803512175
2512,19,16,4.0,0.3333333333333333,normalizing_flow,0.8558630198022056
2513,19,17,4.0,0.3333333333333333,normalizing_flow,0.8698641570154664
2514,19,18,4.0,0.3333333333333333,normalizing_flow,0.8729287388858252
2515,19,19,4.0,0.3333333333333333,normalizing_flow,0.8609906761023033
2516,19,20,4.0,0.3333333333333333,normalizing_flow,0.8630017988190106
2517,19,21,4.0,0.3333333333333333,normalizing_flow,0.8553415997413905
2518,19,22,4.0,0.3333333333333333,normalizing_flow,0.8814719700765957
2519,19,23,4.0,0.3333333333333333,normalizing_flow,0.8868421390664786
2520,19,24,4.0,0.3333333333333333,normalizing_flow,0.8665550164449832
2521,19,25,4.0,0.3333333333333333,normalizing_flow,0.8520115188262264
2522,19,26,4.0,0.3333333333333333,normalizing_flow,0.8394917880943982
2523,19,27,4.0,0.3333333333333333,normalizing_flow,0.8546439189787913
2524,19,28,4.0,0.3333333333333333,normalizing_flow,0.8974781019759602
2525,19,29,4.0,0.3333333333333333,normalizing_flow,0.8932873837076597
2526,19,30,4.0,0.3333333333333333,normalizing_flow,0.8713356548599149
2527,19,31,4.0,0.3333333333333333,normalizing_flow,0.8499713253987659
2528,19,0,4.0,0.6666666666666666,normalizing_flow,0.8720585470092412
2529,19,1,4.0,0.6666666666666666,normalizing_flow,0.8626562810420889
2530,19,2,4.0,0.6666666666666666,normalizing_flow,0.8715483061425353
2531,19,3,4.0,0.6666666666666666,normalizing_flow,0.8627242521280327
2532,19,4,4.0,0.6666666666666666,normalizing_flow,0.861518828369473
2533,19,5,4.0,0.6666666666666666,normalizing_flow,0.8785193710897684
2534,19,6,4.0,0.6666666666666666,normalizing_flow,0.8406736880390174
2535,19,7,4.0,0.6666666666666666,normalizing_flow,0.8500703617082862
2536,19,8,4.0,0.6666666666666666,normalizing_flow,0.8402095628722538
2537,19,9,4.0,0.6666666666666666,normalizing_flow,0.8592064129623618
2538,19,10,4.0,0.6666666666666666,normalizing_flow,0.8560412107256976
2539,19,11,4.0,0.6666666666666666,normalizing_flow,0.8552055457436563
2540,19,12,4.0,0.6666666666666666,normalizing_flow,0.8497560587742793
2541,19,13,4.0,0.6666666666666666,normalizing_flow,0.8430151760849653
2542,19,14,4.0,0.6666666666666666,normalizing_flow,0.8614915151916795
2543,19,15,4.0,0.6666666666666666,normalizing_flow,0.8552434334204503
2544,19,16,4.0,0.6666666666666666,normalizing_flow,0.9020357202581163
2545,19,17,4.0,0.6666666666666666,normalizing_flow,0.8261456296095215
2546,19,18,4.0,0.6666666666666666,normalizing_flow,0.8373838383051017
2547,19,19,4.0,0.6666666666666666,normalizing_flow,0.8766562406992384
2548,19,20,4.0,0.6666666666666666,normalizing_flow,0.8537516849669673
2549,19,21,4.0,0.6666666666666666,normalizing_flow,0.8912237514376208
2550,19,22,4.0,0.6666666666666666,normalizing_flow,0.8576430146354369
2551,19,23,4.0,0.6666666666666666,normalizing_flow,0.8738752049911104
2552,19,24,4.0,0.6666666666666666,normalizing_flow,0.8646715208427991
2553,19,25,4.0,0.6666666666666666,normalizing_flow,0.8889795954455312
2554,19,26,4.0,0.6666666666666666,normalizing_flow,0.8716530394211346
2555,19,27,4.0,0.6666666666666666,normalizing_flow,0.8638582196754742
